,word,POS,count
1090,уча-(се),VERB,9
1091,сполуча,VERB,1
1092,куп,NOUN,1
1093,гъска,NOUN,1
1094,подплашено,ADV,1
1095,разбягвам-се,VERB,1
1096,съскам,VERB,1
1097,малкото,ADV,1
1098,мирен,ADJ,6
1099,занаятчия,NOUN,1
1100,присъствам,VERB,5
1101,студент,NOUN,17
1102,изкажа-(се),VERB,4
1103,сила,NOUN,48
1104,устоя,VERB,1
1105,срещу,ADP,19
1106,напрежение,NOUN,3
1107,отпадам,VERB,1
1108,изневерявам,VERB,1
1109,между,ADP,26
1110,гръмна,VERB,1
1111,дълбок,ADJ,2
1112,пропаст,NOUN,1
1113,определение,NOUN,1
1114,ос,NOUN,2
1115,следва,VERB,6
1116,произволен,ADJ,1
1117,диаметър,NOUN,1
1118,повърхнина,NOUN,1
1119,втори,ADJ,18
1120,степен,NOUN,12
1121,сноп,NOUN,2
1122,диаметрален,ADJ,2
1123,описвам,VERB,2
1124,рядко,ADV,2
1125,меря-(се),VERB,2
1126,хубост,NOUN,2
1127,избухна,VERB,2
1128,караница,NOUN,1
1129,ходя-(си),VERB,5
1130,загубя-(се),VERB,3
1131,усещам-(се),VERB,4
1132,физически,ADJ,5
1133,болка,NOUN,3
1134,девойка,NOUN,4
1135,тържествен,ADJ,1
1136,обещание,NOUN,3
1137,неподражаем,ADJ,1
1138,богиня,NOUN,1
1139,подслушвам,VERB,1
1140,различен,ADJ,22
1141,вещество,NOUN,2
1142,обагря-(се),VERB,2
1143,лесно,ADV,12
1144,обещавам,VERB,3
1145,мъка,NOUN,6
1146,боя-се,VERB,2
1147,хубаво,ADV,4
1148,излезе,VERB,1
1149,стойко,PROPN,1
1150,преглед,NOUN,3
1151,вчера,ADV,10
1152,скъпо,ADV,1
1153,стопанка,NOUN,1
1154,сметана,NOUN,1
1155,ясно,ADV,11
1156,страхувам-се,VERB,2
1157,извърша,VERB,4
1158,предателство,NOUN,2
1159,решавам-(се),VERB,6
1160,движение,NOUN,2
1161,настроение,NOUN,3
1162,разнообразявам,VERB,1
1163,строй,NOUN,2
1164,възможен,ADJ,11
1165,изречение,NOUN,1
1166,специалист,NOUN,6
1167,изпратя,VERB,5
1168,та,PART,2
1169,умирам,VERB,3
1170,учител,NOUN,9
1171,вдъхна,VERB,1
1172,живот,NOUN,22
1173,план,NOUN,17
1174,знание,NOUN,3
1175,педагогически,ADJ,1
1176,майсторство,NOUN,1
1177,тежък,ADJ,11
1178,тълпя-се,VERB,1
1179,уста,NOUN,6
1180,напомням,VERB,4
1181,чудовищно,ADV,2
1182,гъба,NOUN,2
1183,нос,NOUN,3
1184,разкъсам-(се),VERB,2
1185,елица,PROPN,1
1186,застана,VERB,8
1187,момчил,PROPN,1
1188,па,CCONJ,5
1189,хвърля,VERB,2
1190,че,CCONJ,2
1191,юнак,NOUN,2
1192,похваля-(се),VERB,1
1193,нож,NOUN,4
1194,предпазливо,ADV,1
1195,пръст,NOUN,4
1196,селище,NOUN,3
1197,гора,NOUN,8
1198,хем,CCONJ,4
1199,храня-(се),VERB,3
1200,лая,VERB,2
1201,вечерен,ADJ,2
1202,здрач,NOUN,1
1203,неусетно,ADV,1
1204,потъмнея,VERB,1
1205,витая,VERB,2
1206,трети,ADJ,9
1207,воден,ADJ,3
1208,пустиня,NOUN,2
1209,плющя,VERB,1
1210,нощен,ADJ,3
1211,мрак,NOUN,6
1212,заключа,ADJ,1
1213,простор,NOUN,1
1214,неумолим,ADJ,1
1215,пустота,NOUN,2
1216,крив,ADJ,1
1217,уличка,NOUN,1
1218,заскърцам,VERB,1
1219,славен,ADJ,1
1220,битка,NOUN,5
1221,отечество,NOUN,4
1222,българия,PROPN,97
1223,личен,ADJ,10
1224,редом,ADV,1
1225,очерк,NOUN,1
1226,къс,ADJ,2
1227,разказ,NOUN,7
1228,оперативен,ADJ,1
1229,жанр,NOUN,1
1230,плах,ADJ,2
1231,крадлив,ADJ,1
1232,стъпка,NOUN,9
1233,фатален,ADJ,1
1234,славейков,PROPN,1
1235,български,ADJ,69
1236,действителност,NOUN,3
1237,трънка,NOUN,1
1238,зрея,VERB,1
1239,заглъхна,ADJ,1
1240,тутракан,PROPN,1
1241,тънък,ADJ,2
1242,ветрец,NOUN,1
1243,повея,VERB,1
1244,потъна,ADJ,1
1245,влага,NOUN,2
1246,бранков,PROPN,1
1247,изгледам,VERB,2
1248,забележителен,ADJ,1
1249,главен,ADJ,5
1250,черноморски,ADJ,2
1251,заема-(се),VERB,9
1252,позиция,NOUN,19
1253,открия-(се),VERB,4
1254,огън,NOUN,3
1255,отстъпвам,ADJ,1
1256,немски,ADJ,2
1257,верига,NOUN,1
1258,скроя,VERB,1
1259,войник,NOUN,14
1260,окоп,NOUN,1
1261,вятър,NOUN,5
1262,духам,VERB,4
1263,навън,ADV,7
1264,вещ,ADJ,2
1265,съчетая,VERB,1
1266,звук,NOUN,2
1267,мелодия,NOUN,1
1268,прегърна-(се),VERB,4
1269,красен,ADJ,1
1270,целуна,VERB,1
1271,еньо,PROPN,1
1272,втрещено,ADV,1
1273,защо,PRON,6
1274,пту-тата,PROPN,1
1275,съществувам,VERB,11
1276,бъдеще,NOUN,14
1277,жела,PROPN,1
1278,умея,VERB,6
1279,докарвам-(се),VERB,1
1280,кога,ADV,13
1281,смел,ADJ,1
1282,момък,NOUN,9
1283,взирам-се,VERB,2
1284,тъмнина,NOUN,3
1285,кашлица,NOUN,1
1286,сиромашия,NOUN,1
1287,крия-(се),VERB,2
1288,изгрявам,VERB,1
1289,видело,NOUN,1
1290,сняг,NOUN,4
1291,лъщя,VERB,1
1292,лош,ADJ,6
1293,иде,VERB,2
1294,после,ADV,13
1295,вълнувам-(се),VERB,2
1296,наум,PROPN,1
1297,заловя-(се),VERB,3
1298,разказвам,VERB,2
1299,позная,VERB,2
1300,бе,PART,1
1301,песен,NOUN,3
1302,думица,NOUN,1
1303,продумам,VERB,2
1304,присъда,NOUN,6
1305,приведа-(се),VERB,3
1306,изпълнение,NOUN,14
1307,прочуя-се,VERB,1
1308,свиря,VERB,2
1309,кавал,NOUN,1
1310,изпърво,ADV,1
1311,въся-(се),VERB,1
1312,помрачавам,VERB,1
1313,недоволство,NOUN,1
1314,нужен,ADJ,1
1315,преместя,VERB,1
1316,захвана-(се),VERB,3
1317,задлъжнявам,VERB,1
1318,залагам,VERB,3
1319,продавам,VERB,2
1320,оскъден,ADJ,1
1321,имущество,NOUN,3
1322,злоба,NOUN,1
1323,погледна,VERB,20
1324,син,NOUN,6
1325,издам-(се),VERB,1
1326,смекчавам-(се),VERB,2
1327,конфликт,NOUN,10
1328,бръкна-(се),VERB,1
1329,извадя,VERB,4
1330,шише,NOUN,2
1331,сетне,ADV,6
1332,неблагодарник,NOUN,1
1333,калпав,ADJ,1
1334,чуден,ADJ,1
1335,неуморен,ADJ,1
1336,керван,NOUN,1
1337,напредък,NOUN,4
1338,зова,VERB,1
1339,отегча-(се),ADJ,1
1340,безразличен,ADJ,1
1341,босилков,PROPN,1
1342,слаб,ADJ,2
1343,дрезгавина,NOUN,1
1344,изглеждам,VERB,8
1345,изпит,ADJ,1
1346,пръстено-жълт,ADJ,1
1347,ганаила,PROPN,1
1348,вдовица,NOUN,1
1349,хаджи,NOUN,1
1350,ровоама,PROPN,1
1351,славя-(се),VERB,1
1352,узнавачка,NOUN,1
1353,градски,ADJ,3
1354,тайна,NOUN,4
1355,изкусен,ADJ,1
1356,сплетница,NOUN,1
1357,днеска,ADV,1
1358,заможен,ADJ,1
1359,казак,PROPN,1
1360,вцепеня-(се),ADJ,1
1361,восък,NOUN,1
1362,милена,PROPN,1
1363,ядосам-(се),VERB,1
1364,дружка,NOUN,1
1365,преструвам-се,VERB,3
1366,глупав,ADJ,4
1367,несвързан,ADJ,1
1368,разпокъсам-(се),ADJ,1
1369,овчар,NOUN,3
1370,окажа-(се),VERB,8
1371,познат,NOUN,2
1372,йордан,PROPN,4
1373,паспорт,NOUN,1
1374,нередовен,ADJ,1
1375,природа,NOUN,3
1376,явявам-(се),VERB,1
1377,съюзник,NOUN,2
1378,турчин,NOUN,1
1379,другаде,ADV,2
1380,подобен,ADJ,13
1381,уплаша-(се),ADJ,1
1382,дете,NOUN,22
1383,неблагодарен,ADJ,1
1384,пристигане,NOUN,3
1385,неочакван,ADJ,3
1386,юноша,NOUN,2
1387,патриот,NOUN,1
1388,далновиден,ADJ,1
1389,политик,NOUN,7
1390,безпогрешен,ADJ,1
1391,общественик,NOUN,1
1392,век,NOUN,11
1393,тодора,PROPN,1
1394,мързелив,ADJ,1
1395,сиромах,NOUN,1
1396,имотен,ADJ,1
1397,кредит,NOUN,3
1398,банка,NOUN,5
1399,неограничен,ADJ,1
1400,уверен,ADJ,1
1401,преданост,NOUN,1
1402,марийка,PROPN,1
1403,иманяр,NOUN,1
1404,мръсен,ADJ,1
1405,затворен,ADJ,2
1406,дружа,VERB,1
1407,душа,NOUN,4
1408,омраза,NOUN,4
1409,критика,NOUN,4
1410,/,PUNCT,6
1411,форма,NOUN,8
1412,полицейски,ADJ,2
1413,акт,NOUN,9
1414,смешно,ADV,1
1415,възрастен,ADJ,2
1416,ревнувам,VERB,1
1417,невръстен,ADJ,1
1418,изпиша,VERB,1
1419,река,NOUN,4
1420,мастило,NOUN,2
1421,индже,PROPN,1
1422,възседна,VERB,1
1423,кон,NOUN,6
1424,поглеждам,VERB,1
1425,назад,ADV,3
1426,хубавец,NOUN,1
1427,плат,NOUN,1
1428,рокля,NOUN,1
1429,набера,VERB,2
1430,липа,NOUN,1
1431,предам-(се),VERB,3
1432,строен,ADJ,1
1433,калина,NOUN,1
1434,бряг,NOUN,2
1435,усамотя,ADJ,1
1436,кичест,ADJ,1
1437,явор,NOUN,1
1438,клон,NOUN,2
1439,сплитам-(се),VERB,1
1440,вейчица,NOUN,1
1441,зелен,ADJ,3
1442,негодувание,NOUN,2
1443,клевета,NOUN,1
1444,почистя,VERB,1
1445,градинка,NOUN,1
1446,блок,NOUN,1
1447,преподавател,NOUN,2
1448,опит,NOUN,11
1449,харесвам-(се),VERB,3
1450,любезен,ADJ,3
1451,ратай,NOUN,1
1452,чий,DET,1
1453,заповед,NOUN,1
1454,политически,ADJ,30
1455,убийство,NOUN,1
1456,средство,NOUN,14
1457,оръжие,NOUN,5
1458,мигар,PART,3
1459,чер,ADJ,6
1460,мизерия,NOUN,2
1461,празен,ADJ,5
1462,гася,VERB,1
1463,нима,PART,4
1464,бликна,VERB,1
1465,гръд,NOUN,3
1466,предишен,ADJ,2
1467,мощ,NOUN,1
1468,а,PART,2
1469,щурмувам,VERB,1
1470,моля-(се),VERB,9
1471,нали,PART,5
1472,колко,ADV,13
1473,късен,ADJ,1
1474,ноемврийски,ADJ,1
1475,вечер,NOUN,6
1476,върху,ADP,37
1477,тиха,PROPN,1
1478,сложа-(се),VERB,7
1479,було,NOUN,1
1480,звънец,NOUN,1
1481,издрънкам,VERB,1
1482,довека,ADV,1
1483,науча,VERB,1
1484,залудо,ADV,2
1485,вали,VERB,1
1486,святка,VERB,1
1487,гърми,VERB,1
1488,втресе-ме,VERB,2
1489,точно,ADV,10
1490,годишен,ADJ,2
1491,яд,NOUN,1
1492,простотия,NOUN,1
1493,хитрувам,VERB,2
1494,селянин,NOUN,4
1495,трясък,NOUN,1
1496,огласям,VERB,1
1497,треперя,VERB,3
1498,парче,NOUN,2
1499,яйце,NOUN,3
1500,орех,NOUN,3
1501,горя,VERB,2
1502,никак,ADV,2
1503,планински,ADJ,2
1504,усой,NOUN,1
1505,балкан,PROPN,12
1506,горе,ADV,4
1507,скала,NOUN,2
1508,българин,NOUN,8
1509,длъжност,NOUN,7
1510,трима,NUM,4
1511,женя-(се),VERB,3
1512,гасна,VERB,1
1513,озъртам-се,VERB,2
1514,помагам,VERB,4
1515,има,VERB,48
1516,истина,NOUN,10
1517,предубеждение,NOUN,1
1518,прекърша,VERB,1
1519,хляб,NOUN,10
1520,заем,NOUN,2
1521,пленя,VERB,1
1522,име,NOUN,13
1523,свят,ADJ,1
1524,роден,ADJ,4
1525,полза,NOUN,8
1526,идване,NOUN,1
1527,уважение,NOUN,2
1528,уплаша-(се),VERB,1
1529,ни,CCONJ,13
1530,затвор,NOUN,2
1531,етаж,NOUN,2
1532,храбър,ADJ,1
1533,послушен,ADJ,1
1534,издръжлив,ADJ,1
1535,съмнение,NOUN,3
1536,герой,NOUN,2
1537,прекалено,ADV,3
1538,апропо,ADV,1
1539,чувствам-(се),VERB,6
1540,вечно,ADV,2
1541,близо,ADV,4
1542,отпред,ADV,3
1543,ниско,ADV,1
1544,привеждам-(се),VERB,2
1545,обвия,ADJ,1
1546,гъжва,NOUN,1
1547,уж,PART,3
1548,акъл,NOUN,2
1549,някъде,ADV,6
1550,напред,ADV,5
1551,бълнувам,VERB,1
1552,преслав,PROPN,1
1553,подпретна,VERB,1
1554,ми,PART,2
1555,ти,PART,2
1556,бай,NOUN,1
1557,ганьо,PROPN,2
1558,крача,VERB,2
1559,вир,NOUN,2
1560,уловя-(се),VERB,1
1561,режа,VERB,4
1562,къс,NOUN,2
1563,прережа,VERB,1
1564,въже,NOUN,1
1565,подчинявам-(се),VERB,1
1566,клисурски,ADJ,1
1567,заптие,NOUN,1
1568,изям-(се),VERB,1
1569,вълк,NOUN,2
1570,заран,NOUN,1
1571,хващам-(се),VERB,1
1572,нетърпение,NOUN,2
1573,странджа,PROPN,1
1574,легло,NOUN,4
1575,четири,NUM,7
1576,седя,VERB,6
1577,вечер,ADV,1
1578,клепало,NOUN,1
1579,рев,NOUN,2
1580,янтра,PROPN,1
1581,солиден,ADJ,2
1582,материален,ADJ,4
1583,положение,NOUN,16
1584,обществен,ADJ,10
1585,дол,NOUN,1
1586,купчина,NOUN,1
1587,навалица,NOUN,1
1588,щастлив,ADJ,3
1589,продължа,VERB,15
1590,нося-(се),VERB,18
1591,пояс,NOUN,1
1592,сив,ADJ,3
1593,потури,NOUN,1
1594,даскал,NOUN,1
1595,обличам,VERB,2
1596,френски,ADJ,5
1597,желая,ADJ,2
1598,вещ,NOUN,1
1599,веднъж,ADV,6
1600,удобство,NOUN,1
1601,случайно,ADV,3
1602,бавя-(се),VERB,4
1603,доста,ADV,5
1604,топъл,ADJ,2
1605,тих,ADJ,2
1606,привечер,NOUN,1
1607,недъг,NOUN,1
1608,надежда,NOUN,5
1609,изгоря,ADJ,1
1610,посев,NOUN,1
1611,почернея,ADJ,1
1612,угар,NOUN,1
1613,пропукам-(се),ADJ,1
1614,затреперя,VERB,1
1615,чичо,NOUN,3
1616,дянко,PROPN,1
1617,забележим,ADJ,1
1618,рязка,NOUN,1
1619,надигна-(се),VERB,3
1620,захари,PROPN,1
1621,чудя-(се),VERB,4
1622,камък,NOUN,2
1623,третина,NOUN,1
1624,доде,ADV,1
1625,лакомия,NOUN,1
1626,заслепя-(се),VERB,1
1627,тегля-(се),VERB,1
1628,ум,NOUN,2
1629,кой,DET,9
1630,същество,NOUN,3
1631,наизляза,VERB,2
1632,фенер,NOUN,2
1633,шип,NOUN,1
1634,светлина,NOUN,9
1635,прорежа,VERB,1
1636,автомобил,NOUN,4
1637,потеглям,VERB,1
1638,делхи,PROPN,1
1639,паница,NOUN,1
1640,пека,ADJ,2
1641,картоф,NOUN,1
1642,дълбочина,NOUN,1
1643,потъмнея,ADJ,1
1644,страница,NOUN,3
1645,история,NOUN,9
1646,неведнъж,ADV,1
1647,изхабявам-(се),VERB,1
1648,духовен,ADJ,1
1649,победител,NOUN,3
1650,отпускам-(се),VERB,1
1651,небрежно,ADV,1
1652,стол,NOUN,7
1653,труд,NOUN,9
1654,радостен,ADJ,2
1655,благочестие,NOUN,1
1656,победя,VERB,1
1657,жажда,NOUN,1
1658,прогоня,VERB,1
1659,самота,NOUN,3
1660,запаля-(се),ADJ,1
1661,тежа,VERB,2
1662,облак,NOUN,3
1663,дим,NOUN,1
1664,черен,ADJ,2
1665,лича,VERB,1
1666,съзерцавам,VERB,1
1667,декемврийски,ADJ,2
1668,отпера-(се),ADJ,1
1669,дъска,NOUN,1
1670,отстрани,ADV,3
1671,еднообразно,ADV,1
1672,глухо,ADV,2
1673,безразсъдно,ADV,1
1674,клепя,VERB,1
1675,опитвам-(се),VERB,3
1676,стена,NOUN,7
1677,отдясно,ADV,2
1678,промъквам-(се),VERB,3
1679,еснаф,NOUN,1
1680,чийто,DET,9
1681,рус,ADJ,1
1682,мустак,NOUN,1
1683,хвърлям-(се),VERB,2
1684,горски,ADJ,1
1685,трепетно,ADV,1
1686,повтарям,VERB,3
1687,било,CCONJ,3
1688,власт,NOUN,19
1689,опозиция,NOUN,1
1690,скромен,ADJ,2
1691,мнение,NOUN,11
1692,съвет,NOUN,37
1693,наситя-(се),VERB,2
1694,миризма,NOUN,2
1695,неопределен,ADJ,1
1696,дъх,NOUN,2
1697,марко,PROPN,1
1698,щадя,VERB,1
1699,руси,PROPN,1
1700,неспокоен,ADJ,3
1701,струва-(си),VERB,6
1702,душно,ADV,1
1703,търкулна-(се),VERB,1
1704,престоря-(се),VERB,2
1705,седмина,NUM,1
1706,бързам,VERB,4
1707,крачка,NOUN,5
1708,разперя-(се),ADJ,3
1709,усмихнат,ADJ,2
1710,изпълнителен,ADJ,4
1711,работлив,ADJ,1
1712,другар,NOUN,1
1713,изумя,ADJ,1
1714,обраста,ADJ,1
1715,гъст,ADJ,3
1716,хвойнов,ADJ,1
1717,храст,NOUN,2
1718,свеж,ADJ,2
1719,ръкав,NOUN,2
1720,извънредно,ADV,1
1721,откривам-(се),VERB,2
1722,груб,ADJ,4
1723,изненадам-(се),ADJ,1
1724,внезапен,ADJ,2
1725,злост,NOUN,1
1726,праг,NOUN,2
1727,събота,NOUN,3
1728,марина,PROPN,1
1729,домъкна-(се),VERB,1
1730,лозе,NOUN,1
1731,кошница,NOUN,1
1732,вишня,NOUN,1
1733,изкуство,NOUN,7
1734,включително,ADV,2
1735,клоун,NOUN,1
1736,сто,NUM,2
1737,прадядо,NOUN,1
1738,манол,PROPN,1
1739,построя-(се),VERB,2
1740,тепавица,NOUN,1
1741,майстор,NOUN,1
1742,запретна-(се),VERB,1
1743,дигна-(се),VERB,3
1744,чук,NOUN,1
1745,длето,NOUN,1
1746,градеж,NOUN,1
1747,смълчан,ADJ,1
1748,легна,VERB,2
1749,виолетов,ADJ,1
1750,охладнея,VERB,1
1751,обадя-(се),VERB,4
1752,щурец,NOUN,1
1753,отпушвам-(се),VERB,1
1754,кречетало,NOUN,1
1755,затраквам,VERB,1
1756,продължително,ADV,1
1757,завист,NOUN,2
1758,проследявам,VERB,1
1759,особен,ADJ,7
1760,шетам,VERB,1
1761,пъргаво,ADV,1
1762,обикалям,VERB,2
1763,софра,NOUN,1
1764,подканям,VERB,1
1765,навеждам-(се),VERB,1
1766,разреждам-(се),VERB,1
1767,нарежа,ADJ,1
1768,сипвам-се,VERB,1
1769,ястие,NOUN,1
1770,кротко,ADV,2
1771,ближа,VERB,1
1772,длан,NOUN,3
1773,преливам-(се),VERB,1
1774,тека,VERB,2
1775,тържество,NOUN,2
1776,затичам-се,VERB,1
1777,воденица,NOUN,3
1778,чибук,NOUN,1
1779,мръзна,VERB,1
1780,леден,ADJ,1
1781,пещера,NOUN,1
1782,съживявам-(се),VERB,1
1783,оставя,VERB,1
1784,о,INTJ,3
1785,хитър,ADJ,1
1786,направям-(се),VERB,1
1787,будала,NOUN,1
1788,отдам-(се),VERB,2
1789,пост,NOUN,3
1790,ям-(се),VERB,5
1791,бог,NOUN,2
1792,преставам,VERB,1
1793,девица,NOUN,1
1794,свобода,NOUN,18
1795,повярвам,VERB,2
1796,вълчица,NOUN,1
1797,връщам-(се),VERB,5
1798,отворя-(се),ADJ,1
1799,прозорец,NOUN,10
1800,може,VERB,43
1801,позакъснея,VERB,1
1802,монетарен,ADJ,2
1803,реформа,NOUN,13
1804,достатъчен,ADJ,1
1805,райна,PROPN,1
1806,поръка,NOUN,1
1807,забавлявам-(се),VERB,1
1808,гостенин,NOUN,1
1809,потреперя,VERB,2
1810,изпитам,VERB,5
1811,хайде,PART,1
1812,разправя-(се),VERB,1
1813,предавам-(се),VERB,2
1814,къде,ADV,23
1815,ротен,ADJ,1
1816,командир,NOUN,8
1817,недоволен,ADJ,1
1818,войка,PROPN,2
1819,повикам,VERB,6
1820,тропна-(се),VERB,1
1821,порта,NOUN,1
1822,сват,NOUN,1
1823,бистър,ADJ,2
1824,камъче,NOUN,1
1825,дъно,NOUN,1
1826,заход,NOUN,1
1827,простирам-(се),VERB,1
1828,разтворя-(се),VERB,3
1829,прегазя,VERB,1
1830,твой,PRON,14
1831,махна-(се),VERB,6
1832,мирясам,VERB,1
1833,огледало,NOUN,1
1834,вежда,NOUN,1
1835,похарча,VERB,1
1836,нито,PART,11
1837,лев,NOUN,3
1838,съборя-(се),VERB,1
1839,вина,NOUN,3
1840,приготовление,NOUN,1
1841,въстание,NOUN,1
1842,гръмотевица,NOUN,1
1843,чува-(ми)-се,VERB,1
1844,буботя,VERB,1
1845,надалеч,ADV,1
1846,стълба,NOUN,6
1847,костадин,PROPN,1
1848,вържа-(се),VERB,1
1849,бряст,NOUN,1
1850,пръхна,VERB,1
1851,белчо,PROPN,1
1852,паса,VERB,1
1853,слог,NOUN,1
1854,самичък,ADJ,1
1855,валог,NOUN,1
1856,никъде,ADV,1
1857,помощ,NOUN,5
1858,изкачвам-(се),VERB,1
1859,било,NOUN,1
1860,къдря-(се),VERB,1
1861,поканя,VERB,7
1862,намръщя-(се),VERB,1
1863,христина,PROPN,1
1864,лъжа-(се),VERB,3
1865,узная,VERB,2
1866,новина,NOUN,11
1867,връзка,NOUN,13
1868,лук,NOUN,1
1869,струвам,VERB,1
1870,призная-(се),VERB,4
1871,непознат,ADJ,4
1872,предпочитам,VERB,10
1873,познат,ADJ,3
1874,забравяне,NOUN,1
1875,задължение,NOUN,11
1876,навредя,VERB,1
1877,директор,NOUN,6
1878,платя,VERB,6
1879,вероятно,ADV,8
1880,оставам,VERB,13
1881,помоля-(се),VERB,1
1882,почакам,VERB,3
1883,експедиция,NOUN,2
1884,крадец,NOUN,2
1885,избягам,VERB,4
1886,занимавам-(се),VERB,8
1887,интересно,ADV,2
1888,преча-(се),VERB,6
1889,магазин,NOUN,2
1890,оставя-(се),VERB,6
1891,любов,NOUN,7
1892,себе,PRON,18
1893,си,PART,18
1894,вечен,ADJ,2
1895,нарека-(се),VERB,2
1896,глупак,NOUN,2
1897,представя-(се),VERB,8
1898,лекар,NOUN,5
1899,мързи-ме,VERB,1
1900,рецензент,NOUN,2
1901,сено,NOUN,2
1902,магаре,NOUN,2
1903,твърдя,VERB,3
1904,запомня,VERB,2
1905,подписвам-(се),VERB,5
1906,навреме,ADV,1
1907,седна,ADJ,1
1908,синтаксис,NOUN,1
1909,мразя,VERB,2
1910,филия,NOUN,2
1911,ръжен,ADJ,1
1912,лавина,NOUN,3
1913,сватбар,NOUN,2
1914,навляза,VERB,2
1915,букет,NOUN,2
1916,улица,NOUN,8
1917,стая,NOUN,7
1918,вестник,NOUN,7
1919,гнездо,NOUN,2
1920,щъркел,NOUN,1
1921,отсреща,ADV,1
1922,прочитане,NOUN,3
1923,пътуване,NOUN,4
1924,необходим,ADJ,14
1925,вяра,NOUN,2
1926,изгоря,VERB,4
1927,рай,NOUN,1
1928,измисля,VERB,3
1929,подарък,NOUN,1
1930,почерк,NOUN,1
1931,назнача,VERB,3
1932,началник,NOUN,5
1933,статия,NOUN,9
1934,група,NOUN,12
1935,подправям,VERB,1
1936,подарявам,VERB,1
1937,дъвка,NOUN,1
1938,жаден,ADJ,1
1939,достоен,ADJ,3
1940,награда,NOUN,1
1941,лъжа,NOUN,2
1942,играчка,NOUN,1
1943,одраскам-(се),VERB,4
1944,негов,DET,2
1945,завръщане,NOUN,4
1946,тайнствено,ADV,3
1947,взаимно,ADV,2
1948,запозная-(се),VERB,1
1949,важно,ADV,2
1950,странен,ADJ,2
1951,пуши-ми-се,VERB,2
1952,странно,ADV,2
1953,ужасно,ADV,1
1954,иска,VERB,5
1955,дочакам,VERB,3
1956,студентка,NOUN,3
1957,боря-(се),VERB,3
1958,опитам-(се),VERB,12
1959,ядосвам-(се),VERB,2
1960,насилвам-(се),VERB,1
1961,настоявам-(се),VERB,5
1962,съобщение,NOUN,4
1963,посъветвам-(се),VERB,1
1964,ограда,NOUN,2
1965,радвам-(се),VERB,5
1966,пристигам,VERB,3
1967,погрижа-се,VERB,1
1968,съжалявам-(се),VERB,1
1969,заминавам,VERB,5
1970,упътя-(се),VERB,1
1971,наизвадя,VERB,2
1972,следа,NOUN,1
1973,мироглед,NOUN,1
1974,житие,NOUN,1
1975,прощавам-(се),VERB,1
1976,изоставя,VERB,2
1977,убеждение,NOUN,5
1978,отпечатък,NOUN,2
1979,осъдя,ADJ,1
1980,несправедливост,NOUN,1
1981,свърша-(се),VERB,3
1982,оставям-(се),VERB,4
1983,мира,NOUN,1
1984,обхвана,VERB,2
1985,усещане,NOUN,1
1986,наред,ADV,1
1987,слух,NOUN,4
1988,следствие,NOUN,1
1989,желание,NOUN,5
1990,пакостя,VERB,1
1991,наклонност,NOUN,1
1992,проявявам-(се),VERB,1
1993,вагон,NOUN,2
1994,бюфет,NOUN,1
1995,филм,NOUN,3
1996,смисъл,NOUN,8
1997,изпит,NOUN,5
1998,харесам-(се),VERB,4
1999,икона,NOUN,1
2000,указание,NOUN,1
2001,постъпя,VERB,6
2002,добър,ADJ,27
2003,сетя-се,VERB,4
2004,понеже,SCONJ,6
2005,въпреки,ADP,4
2006,неочаквано,ADV,3
2007,сърдя-(се),VERB,3
2008,документ,NOUN,16
2009,толкова,ADV,17
2010,насам,ADV,2
2011,навестя,VERB,1
2012,язовец,NOUN,1
2013,упование,NOUN,1
2014,изуча-(се),VERB,1
2015,очила,NOUN,2
2016,надпис,NOUN,2
2017,посрещна,VERB,1
2018,кафе,NOUN,3
2019,молив,NOUN,2
2020,дочаквам,VERB,1
2021,шапка,NOUN,4
2022,известие,NOUN,3
2023,разтревожа-(се),VERB,4
2024,изгоня,VERB,1
2025,журналист,NOUN,2
2026,сграда,NOUN,2
2027,загубя-(се),ADJ,1
2028,постепенно,ADV,2
2029,напускам,VERB,2
2030,публикувам,VERB,5
2031,книжарница,NOUN,1
2032,продавач,NOUN,1
2033,музика,NOUN,5
2034,успокоявам-(се),VERB,1
2035,замисля-(се),VERB,2
2036,спи,VERB,3
2037,приятно,ADV,1
2038,поезия,NOUN,4
2039,събувам,VERB,1
2040,мокър,ADJ,1
2041,читалня,NOUN,2
2042,виц,NOUN,1
2043,радостно,ADV,1
2044,предстоя,VERB,5
2045,криминален,ADJ,2
2046,родопски,ADJ,1
2047,изневеряване,NOUN,1
2048,случвам-(се),VERB,1
2049,куче,NOUN,3
2050,съсед,NOUN,3
2051,изчезна,VERB,3
2052,изпитвам,VERB,2
2053,потърся,VERB,4
2054,стража,NOUN,2
2055,русалка,NOUN,2
2056,продам,VERB,5
2057,разпродам,VERB,2
2058,горещ,ADJ,4
2059,свилен,PROPN,1
2060,сам,ADJ,11
2061,снимка,NOUN,5
2062,заканя-се,VERB,2
2063,събирам-(се),VERB,5
2064,торба,NOUN,3
2065,плета,VERB,1
2066,шалче,NOUN,1
2067,усмихвам-се,VERB,3
2068,тояга,NOUN,1
2069,критик,NOUN,2
2070,вечеря,NOUN,2
2071,значка,NOUN,1
2072,спомен,NOUN,1
2073,раздавач,NOUN,1
2074,нито,CCONJ,10
2075,погнуса,NOUN,1
2076,престой,NOUN,1
2077,огранича,VERB,1
2078,скопие,PROPN,1
2079,завърша,VERB,3
2080,конференция,NOUN,3
2081,председател,NOUN,23
2082,парламент,NOUN,18
2083,рамка,NOUN,5
