,word,POS,count
2049,دکتر,NOUN,2
2050,تا,NOUN,6
2051,سیلی,NOUN,3
2052,گوش,NOUN,10
2053,دختر,NOUN,7
2054,می‌زند,VERB,3
2055,انگیزه,NOUN,1
2056,قالب,NOUN,2
2057,26,NUM,1
2058,سؤال,NOUN,5
2059,پرسش,NOUN,1
2060,جنبه‌های,NOUN,1
2061,حیات,NOUN,2
2062,مبارزهٔ,NOUN,1
2063,کاویده,VERB,1
2064,تمایزها,NOUN,1
2065,مهم‌تر,ADJ,1
2066,بکاویم,VERB,1
2067,تحقیقات,NOUN,5
2068,علوم,PROPN,4
2069,پزشکی,PROPN,1
2070,لرستان,PROPN,2
2071,اشغالگر,PROPN,1
2072,قدس,PROPN,1
2073,پانزدهم,ADJ,1
2074,جدول,NOUN,11
2075,یهودی,NOUN,1
2076,گوشهٔ,NOUN,1
2077,مقالهٔ,NOUN,3
2078,رژیم,NOUN,1
2079,شبهه,NOUN,1
2080,مواجه,NOUN,1
2081,مرتضی,PROPN,1
2082,کربلایی‌لو,PROPN,1
2083,نویسنده‌ای,NOUN,1
2084,قصه‌ای,NOUN,1
2085,ببرد,VERB,2
2086,درستی,NOUN,3
2087,روایت,NOUN,2
2088,لغزش‌های,NOUN,1
2089,زبانی,ADJ,3
2090,چشم‌پوشی,NOUN,1
2091,برآورد,NOUN,1
2092,پرداخت,NOUN,4
2093,هیچ,DET,34
2094,مطرح,ADJ,7
2095,نکرده‌ایم,VERB,2
2096,منازعه,NOUN,1
2097,نخواهیم,AUX,3
2098,کمیتهٔ,NOUN,2
2099,کشوری,ADJ,2
2100,شیوع,NOUN,2
2101,آنفلوانزا,NOUN,1
2102,آنفلوآنزای,NOUN,1
2103,a,NOUN,1
2104,محدودیت‌هایی,NOUN,2
2105,زائران,NOUN,2
2106,حج,NOUN,3
2107,تمتع,ADJ,2
2108,65,NUM,3
2109,کمتر,ADJ,9
2110,12,NUM,6
2111,مبتلا,ADJ,3
2112,11,NUM,3
2113,بیماری,NOUN,5
2114,تمتع,NOUN,7
2115,منع,NOUN,3
2116,برقی,ADJ,1
2117,خراب,ADJ,2
2118,هم‌اکنون,NOUN,3
2119,حیاط,NOUN,3
2120,منزل,NOUN,9
2121,شن,NOUN,2
2122,خالی,ADJ,6
2123,چادر,NOUN,1
2124,زده‌ایم,VERB,1
2125,بعثی‌ها,PROPN,1
2126,تشدید,NOUN,2
2127,فساد,NOUN,1
2128,اداری,ADJ,2
2129,مانع‌تراشی,NOUN,1
2130,دموکراسی,NOUN,3
2131,متوقف,ADJ,2
2132,چرخ,NOUN,4
2133,دگرگونی,NOUN,1
2134,تحول,NOUN,2
2135,متهم,ADJ,3
2136,سرهنگ,PROPN,1
2137,رانندگان,NOUN,1
2138,توصیه,NOUN,2
2139,مسافرت,NOUN,1
2140,ضروری,ADJ,3
2141,زمستان,NOUN,3
2142,محورهای,NOUN,2
2143,کوهستانی,ADJ,1
2144,برفگیر,ADJ,1
2145,مواصلاتی,ADJ,2
2146,همراه,ADJ,6
2147,داشتن,NOUN,9
2148,لباس,NOUN,4
2149,گرم,ADJ,3
2150,آذوقه,NOUN,1
2151,زنجیر,NOUN,2
2152,مجهز,ADJ,2
2153,اطلاع,NOUN,3
2154,شرایط,NOUN,8
2155,هوایی,ADJ,3
2156,وضعیت,NOUN,8
2157,جاده,NOUN,2
2158,احتیاط,NOUN,1
2159,وظیفهٔ,NOUN,2
2160,آب‌ریز,NOUN,1
2161,تمیز,ADJ,1
2162,نگه,NOUN,4
2163,حوض,NOUN,1
2164,آماده,ADJ,9
2165,غسل,NOUN,1
2166,ریختن,NOUN,2
2167,جنازه,NOUN,2
2168,خلعت,NOUN,1
2169,خلعت‌بر,NOUN,1
2170,آوردن,NOUN,4
2171,جنازهٔ,NOUN,1
2172,خلعت‌شده,ADJ,1
2173,ران,NOUN,1
2174,گوسفندی,ADJ,1
2175,500,NOUN,1
2176,تومان,NOUN,10
2177,سردست,NOUN,1
2178,200,NOUN,1
2179,چرخ‌کرده,NOUN,1
2180,7,NUM,2
2181,خورشتی,NOUN,1
2182,900,NOUN,1
2183,بود,VERB,7
2184,یلدای,NOUN,2
2185,خانوارهای,NOUN,1
2186,ایرانی,ADJ,11
2187,بلندترین,ADJ,1
2188,زایش,NOUN,1
2189,خورشید,NOUN,1
2190,بین,NOUN,7
2191,خانواده‌ها,NOUN,2
2192,رسید,VERB,7
2193,آئین,NOUN,2
2194,سنتی,ADJ,3
2195,باستانی,ADJ,3
2196,پارک,PROPN,2
2197,چله,NOUN,3
2198,نشستند,VERB,2
2199,سرمای,NOUN,1
2200,پارک,NOUN,2
2201,بنشینند,VERB,1
2202,کاروان,NOUN,2
2203,راهیان,NOUN,1
2204,شیراز,PROPN,3
2205,فارس,PROPN,3
2206,کاروانی,NOUN,1
2207,متشکل,ADJ,1
2208,هزاران,DET,2
2209,اقشار,NOUN,1
2210,پرچمداران,NOUN,1
2211,جبهه‌های,NOUN,1
2212,نبرد,NOUN,3
2213,دریای,PROPN,2
2214,عاشقان,PROPN,1
2215,راهیان,PROPN,1
2216,نور,PROPN,2
2217,پیوسته‌اند,VERB,1
2218,صمیمی,ADJ,1
2219,عملیاتی,ADJ,3
2220,مشاهد,NOUN,1
2221,لاله‌خیز,ADJ,1
2222,نجوا,NOUN,1
2223,راز,NOUN,1
2224,یاد,NOUN,12
2225,خاطرهٔ,NOUN,2
2226,ایثارگران,NOUN,1
2227,لشکرهای,PROPN,1
2228,المهدی,PROPN,4
2229,گرامی,ADJ,2
2230,کارمندان,NOUN,3
2231,ژاپنی,ADJ,2
2232,روزی,NOUN,9
2233,جیغ,NOUN,1
2234,بزنند,VERB,2
2235,حمید,PROPN,2
2236,بن,PROPN,4
2237,مسلم,PROPN,1
2238,وقایع‌گزار,ADJ,1
2239,راویان,NOUN,1
2240,لشکریان,NOUN,1
2241,عمر,PROPN,2
2242,سعد,PROPN,2
2243,شهادت,NOUN,4
2244,زدن,NOUN,5
2245,خیمه‌ها,NOUN,1
2246,شمر,NOUN,1
2247,مجادله,NOUN,1
2248,دی‌اکسید,PROPN,2
2249,کربن,PROPN,2
2250,جهانی,ADJ,8
2251,چهار,NUM,7
2252,دهه,NOUN,1
2253,تأثیرات,NOUN,3
2254,محدودی,ADJ,1
2255,مخارج,NOUN,1
2256,مصرف‌کنندگان,NOUN,1
2257,قلم,NOUN,1
2258,هنرمندان,NOUN,7
2259,قیمت‌گذاری,NOUN,1
2260,آثار,NOUN,12
2261,قیمتی,NOUN,1
2262,تولیدکنندگان,NOUN,4
2263,صنایع,NOUN,3
2264,دستی,ADJ,1
2265,امضا,NOUN,2
2266,دقت,NOUN,2
2267,اقلام,NOUN,1
2268,می‌گذارند,VERB,3
2269,ارسال,NOUN,5
2270,اخبار,NOUN,3
2271,بم,NOUN,1
2272,بودم,AUX,19
2273,ارتباطی,NOUN,1
2274,نداشت,VERB,5
2275,تلفن‌ها,NOUN,1
2276,آنتن,NOUN,1
2277,نمی‌داد,VERB,2
2278,کارلو,PROPN,1
2279,آنچلوتی,PROPN,1
2280,جمعه,NOUN,1
2281,تمرین,NOUN,17
2282,چلسی,PROPN,2
2283,کوبهام,PROPN,1
2284,شرط,NOUN,2
2285,عجیب,ADJ,1
2286,غریبی,ADJ,1
2287,روزنامه‌نگاران,NOUN,1
2288,بست,VERB,1
2289,حوادث,NOUN,6
2290,خشونت‌آمیز,ADJ,1
2291,صدر,PROPN,8
2292,ابراز,NOUN,4
2293,تشکیک,NOUN,1
2294,اسماعیل,PROPN,1
2295,جاجرمی,PROPN,1
2296,متخلص,ADJ,1
2297,آشنا,NOUN,1
2298,ستارهٔ,NOUN,1
2299,تولد,NOUN,1
2300,درآورده,VERB,2
2301,بخش,PROPN,3
2302,میمند,PROPN,1
2303,کیلومتری,PROPN,1
2304,جنوب,PROPN,3
2305,واقع,ADJ,7
2306,واسطهٔ,NOUN,3
2307,برخورداری,NOUN,1
2308,باغ‌ها,NOUN,1
2309,مزارع,NOUN,1
2310,متعدد,ADJ,1
2311,گلخانهٔ,NOUN,1
2312,شهرت,NOUN,1
2313,گردهمایی,NOUN,1
2314,هدف,NOUN,13
2315,شناسایی,NOUN,3
2316,هیئات,NOUN,1
2317,مذهبی,ADJ,4
2318,فعال,ADJ,7
2319,تعامل,NOUN,2
2320,عرصه,NOUN,2
2321,اتخاذ,NOUN,2
2322,راهکارهایی,NOUN,1
2323,ساماندهی,NOUN,5
2324,الگوسازی,NOUN,2
2325,مجالس,NOUN,1
2326,33,NUM,2
2327,روزانه,ADJ,1
2328,هفت,NUM,5
2329,عفونت,NOUN,2
2330,hiv,PROPN,1
2331,می‌شوند,VERB,13
2332,کارشناسان,NOUN,2
2333,دندان‌های,NOUN,1
2334,شیری,ADJ,1
2335,جرمگیری,NOUN,1
2336,اصول,NOUN,2
2337,استریلیزاسیون,NOUN,1
2338,خارج,NOUN,4
2339,دندان,NOUN,1
2340,سخنرانی,NOUN,3
2341,نطق,NOUN,1
2342,لاریجانی,PROPN,2
2343,ستار,NOUN,1
2344,هدایت‌خواه,PROPN,1
2345,حسینیان,PROPN,1
2346,دنا,PROPN,1
2347,تذکراتی,NOUN,1
2348,موضوع,NOUN,13
2349,مسامحه,NOUN,1
2350,مبهم‌گویی,NOUN,1
2351,فکر,NOUN,7
2352,مؤثر,ADJ,4
2353,حتماً,ADV,7
2354,صراحت,NOUN,2
2355,تبری,NOUN,1
2356,دوست,NOUN,13
2357,نوحه‌خوانی,NOUN,1
2358,مرثیه‌سرایی,NOUN,1
2359,اسرافیل,PROPN,1
2360,امیری,PROPN,1
2361,ارادتمندان,NOUN,1
2362,داستان,NOUN,4
2363,خمره,NOUN,2
2364,روایتگر,NOUN,1
2365,خمرهٔ,NOUN,1
2366,مدرسه‌ای,NOUN,1
2367,کویر,NOUN,1
2368,می‌خورد,VERB,6
2369,فقط,ADV,15
2370,دانش‌آموزان,NOUN,2
2371,قادر,ADJ,2
2372,تعمیر,NOUN,1
2373,گرفتار,ADJ,2
2374,مزرعه,NOUN,1
2375,نمایش,NOUN,7
2376,زنی,NOUN,2
2377,فرانسوا,PROPN,1
2378,پسر,NOUN,3
2379,موریس,PROPN,1
2380,نووا,PROPN,1
2381,شوهر,NOUN,2
2382,گناهی,NOUN,1
2383,نامعلوم,ADJ,1
2384,جلاد,NOUN,1
2385,شکنجه,NOUN,2
2386,لو,NOUN,1
2387,جنگنده‌ها,NOUN,1
2388,مرز,PROPN,1
2389,لبنان,PROPN,8
2390,فراز,NOUN,4
2391,حاصبیه,PROPN,1
2392,درآمده‌اند,VERB,2
2393,هلیکوپترهای,NOUN,1
2394,در,ADV,2
2395,بسیار,ADJ,4
2396,پایین,ADJ,1
2397,آسمان,NOUN,3
2398,جنبنده‌ای,NOUN,1
2399,تیراندازی,NOUN,2
2400,نظامی,PROPN,1
2401,13,NUM,4
2402,لبنانی,NOUN,1
2403,2,NUM,3
2404,فلسطینی,NOUN,2
2405,وابستگی,NOUN,1
2406,مسلح,PROPN,2
2407,برنامه‌ریزی,PROPN,2
2408,حمله,NOUN,5
2409,ارتش,NOUN,3
2410,اقامهٔ,NOUN,1
2411,تصویب,NOUN,2
2412,طرفین,NOUN,2
2413,دعوا,NOUN,2
2414,مکلف,ADJ,1
2415,مستندات,NOUN,1
2416,24,NUM,1
2417,کاری,ADJ,4
2418,رسیدگی,NOUN,1
2419,هیئت,NOUN,6
2420,حالا,NOUN,8
2421,دیگر,ADV,9
2422,مادر,NOUN,6
2423,تلفنی,ADJ,4
2424,حرف,NOUN,10
2425,می‌زنند,VERB,7
2426,آمبر,NOUN,1
2427,نمی‌داند,VERB,1
2428,چه,DET,14
2429,محمدرضا,PROPN,1
2430,جهانسوز,PROPN,1
2431,395,NUM,1
2432,هکتار,NOUN,3
2433,زمین‌های,NOUN,1
2434,مستعد,ADJ,1
2435,زیتون‌کاری,NOUN,1
2436,مطالعات,NOUN,2
2437,باغات,NOUN,1
2438,زیتون,NOUN,1
2439,جهاد,PROPN,1
2440,کشاورزی,PROPN,1
2441,خوبی,ADJ,5
2442,می‌نشیند,VERB,3
2443,تلاش‌های,NOUN,3
2444,ادارات,NOUN,1
2445,سطوح,NOUN,1
2446,جلب,NOUN,2
2447,رضایت,NOUN,2
2448,مشتریان,NOUN,3
2449,مطلوب,ADJ,1
2450,درونی,ADJ,3
2451,دادخواست,NOUN,1
2452,موضع,NOUN,2
2453,صادر,NOUN,3
2454,مثابهٔ,NOUN,3
2455,پشتوانه‌ای,NOUN,1
2456,قوی,ADJ,2
2457,پیگیری,NOUN,5
2458,آنچه,PRON,2
2459,نبیه,PROPN,1
2460,بری,PROPN,1
2461,رییس,NOUN,2
2462,فاجعهٔ,NOUN,1
2463,وصف,NOUN,3
2464,گامی,NOUN,1
2465,پیروزی,NOUN,6
2466,حقی,NOUN,1
2467,ربع,NUM,1
2468,پایمال,ADJ,1
2469,متأسفانه,ADV,16
2470,کس,NOUN,7
2471,چنان,NOUN,4
2472,مولتون,PROPN,1
2473,رانده,VERB,2
2474,ادبی,ADJ,3
2475,هنری,ADJ,7
2476,روزبه,PROPN,1
2477,استیفایی,PROPN,1
2478,هفته‌نامهٔ,PROPN,9
2479,اخلاص,PROPN,1
2480,اول,NOUN,6
2481,ایمان,PROPN,1
2482,حیاتی,PROPN,1
2483,حدیث,PROPN,1
2484,ظاهراً,ADV,1
2485,بخشدار,NOUN,1
2486,استیفا,NOUN,1
2487,وقتی,NOUN,24
2488,زیرمجموعه,NOUN,1
2489,ناکارآمد,ADJ,1
2490,جلوه,NOUN,4
2491,دفاع,NOUN,4
2492,مسلم,ADJ,1
2493,بدانند,VERB,2
2494,جهش‌ها,NOUN,1
2495,حسادت,NOUN,2
2496,زبان,NOUN,16
2497,جودی,PROPN,3
2498,می‌خواهد,VERB,2
2499,انگشتر,NOUN,1
2500,دیگران,NOUN,8
2501,پیشگویی,NOUN,1
2502,جالب,ADJ,1
2503,بعضی,NOUN,5
2504,پیشگویی‌های,NOUN,1
2505,درست,ADJ,9
2506,درمی‌آید,VERB,1
2507,جوهری,PROPN,1
2508,عشق,NOUN,8
2509,قلب,NOUN,6
2510,نازنین,ADJ,1
2511,هستی,NOUN,3
2512,تابانده,VERB,1
2513,دفعهٔ,NOUN,1
2514,اجازهٔ,NOUN,2
2515,ندادند,VERB,2
2516,پای,NOUN,7
2517,پر,ADJ,3
2518,عصیان,NOUN,1
2519,قایق,NOUN,2
2520,بتنی,ADJ,1
2521,دبیرخانهٔ,PROPN,1
2522,دائمی,PROPN,1
2523,کنفرانس‌های,PROPN,1
2524,مقاوم‌سازی,PROPN,1
2525,لرزه‌ای,PROPN,1
2526,کشور,PROPN,7
2527,زانو,NOUN,2
2528,یم,PRON,3
2529,کشیدن,NOUN,6
2530,بالاجبار,ADV,1
2531,استراحت,NOUN,4
2532,می‌پردازم,VERB,1
2533,تومانی,ADJ,1
2534,مطالبات,NOUN,3
2535,معوق,ADJ,2
2536,قد,NOUN,1
2537,کشید,VERB,5
2538,رفتارهای,NOUN,1
2539,میان,NOUN,11
2540,دلفین‌ها,NOUN,1
2541,الگوبرداری,NOUN,2
2542,دلفینی,NOUN,1
2543,دلفین,NOUN,1
2544,آمریکایی,ADJ,9
2545,سرکوب,NOUN,1
2546,مقاومت,NOUN,3
2547,جیش,PROPN,3
2548,وابسته,ADJ,2
2549,مقتدی,PROPN,4
2550,یورش,NOUN,1
2551,آورده‌اند,VERB,3
2552,بستن,NOUN,1
2553,راه‌های,NOUN,3
2554,منتهی,ADJ,3
2555,حرم,PROPN,2
2556,شریف,PROPN,1
2557,امیرالمومنین,PROPN,1
2558,مرکزی,PROPN,5
2559,تحت,ADP,2
2560,پاکسازی,NOUN,2
2561,مثلاً,ADV,3
2562,پریزها,NOUN,1
2563,شیر,NOUN,5
2564,دستشویی,NOUN,1
2565,عوض,NOUN,2
2566,داده‌ام,VERB,2
2567,طیف‌ها,NOUN,1
2568,همفکرهای,NOUN,1
2569,رسانه,NOUN,2
2570,دور,ADP,2
2571,شوند,VERB,8
2572,نخبگان,NOUN,2
2573,نشریهٔ,NOUN,1
2574,فراگیر,ADJ,2
2575,قطعاً,ADV,4
2576,تیراژ,NOUN,1
2577,منتشر,ADJ,8
2578,دفتر,NOUN,1
2579,نخبگان,PROPN,4
2580,بوشهر,PROPN,1
2581,زودی,NOUN,7
2582,راه‌اندازی,NOUN,4
2583,رخصت,NOUN,1
2584,بدهند,VERB,5
2585,فنی,ADJ,5
2586,خواهم,AUX,27
2587,نمی‌توانم,VERB,4
2588,هماهنگی,NOUN,4
2589,جدایی,NOUN,3
2590,مقام‌های,NOUN,1
2591,مصری,ADJ,1
2592,پلیس,NOUN,3
2593,فراخواندند,VERB,1
2594,کمپ,NOUN,1
2595,آوردند,VERB,1
2596,آقای,NOUN,10
2597,لوافی,PROPN,1
2598,دوستان,NOUN,7
2599,دوران,NOUN,13
2600,دانشکده,NOUN,1
2601,هستیم,AUX,7
2602,می‌دادیم,VERB,1
2603,مشورت,NOUN,2
2604,داشتیم,VERB,2
2605,اتحادیه‌ها,NOUN,1
2606,اصناف,NOUN,3
2607,تشکل‌ها,NOUN,1
2608,انجمن‌های,NOUN,1
2609,فعالی,ADJ,2
2610,داریم,VERB,8
2611,چاپ,PROPN,1
2612,پیشبرد,NOUN,2
2613,امری,NOUN,1
2614,عضویت,NOUN,3
2615,مشترک,ADJ,6
2616,کنفرانس,NOUN,4
2617,بین‌المجالس,ADJ,1
2618,مشورت‌های,NOUN,1
2619,روابط,NOUN,8
2620,دوجانبه,ADJ,1
2621,هرچند,ADV,5
2622,نمی‌شد,AUX,1
2623,تأسف,NOUN,3
2624,نخورد,VERB,1
2625,تکم‌چی,NOUN,1
2626,غرفهٔ,NOUN,1
2627,درآوردن,NOUN,2
2628,تکم,NOUN,1
2629,نمی‌دانست,VERB,1
2630,مبارزه,NOUN,5
2631,امپریالیسم,NOUN,1
2632,جنس,NOUN,2
2633,متضاد,ADJ,1
2634,یعنی,INTJ,8
2635,مارکسیست,NOUN,1
2636,همگرایی,NOUN,3
2637,احتیاج,NOUN,3
2638,نه,ADV,19
2639,برقع,NOUN,1
2640,پوشش,NOUN,1
2641,آبی‌رنگی,ADJ,1
2642,بدن,NOUN,5
2643,می‌پوشاند,VERB,1
2644,محفظه‌ای,NOUN,1
2645,شبکه‌ای‌مانند,ADJ,1
2646,استفادهٔ,NOUN,3
2647,افغان,ADJ,1
2648,نشده,VERB,5
2649,متحصنین,NOUN,1
2650,سفارت,NOUN,1
2651,شاه,NOUN,2
2652,خواستند,VERB,2
2653,علما,NOUN,3
2654,بازگرداند,VERB,1
2655,تضمین,NOUN,4
2656,بدهد,VERB,6
2657,احدی,NOUN,2
2658,دستگیر,ADJ,4
2659,نخواهد,AUX,4
2660,برقرار,NOUN,2
2661,تأسیس,NOUN,3
2662,عدالتخانه,NOUN,1
2663,بزند,VERB,3
2664,قاتلین,NOUN,2
2665,تعقیب,NOUN,1
2666,نیرو,PROPN,1
2667,تولیدکنندهٔ,ADJ,2
2668,خصوصی,ADJ,7
2669,وزارتخانه,NOUN,2
2670,نیروگاه‌های,NOUN,1
2671,مشکلی,NOUN,3
2672,لحاظ,NOUN,2
2673,بازپرداخت,NOUN,1
2674,بدهی‌های,NOUN,1
2675,نداشته,VERB,5
2676,بانک,PROPN,5
2677,بخش‌نامهٔ,NOUN,1
2678,ضمانت,NOUN,1
2679,خانوادگی,ADJ,1
2680,تسهیلات‌گیرندگان,NOUN,1
2681,انتقادهایی,NOUN,1
2682,زمینه,NOUN,7
2683,باشید,AUX,13
2684,شرکتی,NOUN,1
2685,بانکی,ADJ,3
2686,فرزند,NOUN,2
2687,تسهیلات‌گیرنده,NOUN,1
2688,عضوی,NOUN,1
2689,هیئت‌مدیرهٔ,NOUN,2
2690,نباید,VERB,2
2691,مگر,PART,4
2692,تصمیمات,NOUN,2
2693,یزید,PROPN,1
2694,افشاگری‌های,NOUN,1
2695,پریشان‌حالی,NOUN,1
2696,اجبار,NOUN,2
2697,دلجویی,NOUN,2
2698,اسیران,NOUN,3
2699,برآمد,VERB,2
2700,هم‌پیمانان,NOUN,1
2701,اروپایی,NOUN,2
2702,وعده‌هایی,NOUN,1
2703,آیندهٔ,PROPN,1
2704,برآمدند,VERB,1
2705,عملیات,PROPN,1
2706,کربلای,PROPN,2
2707,5,PROPN,1
2708,8,PROPN,1
2709,66,NOUN,1
2710,پاسخگویی,NOUN,1
2711,موشکباران,NOUN,1
2712,مسکونی,ADJ,2
2713,احقاق,NOUN,1
2714,حقوق,NOUN,12
2715,منطقهٔ,NOUN,4
2716,غرب,NOUN,6
2717,شمال,NOUN,1
2718,رزمندگان,NOUN,2
2719,غریزهٔ,NOUN,1
2720,همسرخواهی,NOUN,1
2721,همسرجویی,NOUN,1
2722,ظهور,NOUN,4
2723,کم‌تر,ADJ,1
2724,می‌افتد,VERB,2
2725,ندای,NOUN,1
2726,احساس,NOUN,10
2727,لبیک,NOUN,1
2728,انتخاب,NOUN,10
2729,برآید,VERB,1
2730,ردیف,NOUN,2
2731,کتیبهٔ,NOUN,1
2732,کوفی,ADJ,1
2733,کمربندوار,ADJ,1
2734,بدنه,NOUN,1
2735,آرایش,NOUN,4
2736,بالا,NOUN,3
2737,گنبد,NOUN,1
2738,مخروطی,ADJ,1
2739,مغازه‌دار,NOUN,1
2740,می‌کرد,VERB,30
2741,خیلی,ADV,20
2742,خوشگل,ADJ,1
2743,می‌شد,VERB,11
2744,جلال,PROPN,1
2745,طالبانی,PROPN,1
2746,محسن,PROPN,2
2747,عبدالحمید,PROPN,1
2748,عام,PROPN,1
2749,حزب,PROPN,2
2750,بغداد,PROPN,3
2751,آخرین,ADJ,6
2752,ویژه,NOUN,1
2753,گروه‌های,NOUN,4
2754,گفت‌‌وگو,NOUN,1
2755,محراب,NOUN,2
2756,کاشی‌های,NOUN,1
2757,هفت‌رنگ,ADJ,1
2758,زرد,ADJ,1
2759,نقوش,NOUN,2
2760,بته,NOUN,1
2761,رنگ‌های,NOUN,1
2762,آبی,ADJ,1
2763,صورتی,ADJ,1
2764,قهوه‌ای,ADJ,1
2765,آیه‌الکرسی,NOUN,1
2766,داخل,NOUN,6
2767,حاشیه‌های,NOUN,1
2768,ایران‌تراینکس,PROPN,1
2769,اجماع,NOUN,1
2770,مقرر,ADJ,3
2771,308/5,NUM,1
2772,نقدی,ADJ,2
2773,مزایده,NOUN,1
2774,افراط,NOUN,1
2775,تفریط‌ها,NOUN,1
2776,ریشه‌دار,ADJ,1
2777,جهت,ADP,4
2778,مخدوش,ADJ,1
2779,شیعه,NOUN,3
2780,تفرقه‌اندازی,NOUN,1
2781,سنی,NOUN,1
2782,آنجایی,NOUN,1
2783,زعامت,NOUN,1
2784,ولی,NOUN,7
2785,فقیه,ADJ,2
2786,رأس,NOUN,1
2787,حکومت,NOUN,4
2788,بیشترین,ADJ,5
2789,حجم,NOUN,3
2790,تبلیغات,NOUN,2
2791,ولایت,NOUN,7
2792,فقیه,NOUN,4
2793,اهمیت,NOUN,7
2794,متن,NOUN,3
2795,متمرکز,ADJ,3
2796,مهم,NOUN,2
2797,کمرنگ‌تر,ADJ,1
2798,تفرقه,NOUN,1
2799,بیندازد,VERB,1
2800,ناظران,NOUN,1
2801,عقیده,NOUN,3
2802,جزایر,PROPN,2
2803,مجنون,PROPN,1
2804,تاکتیک,NOUN,2
2805,جسارت,NOUN,2
2806,شهامت,NOUN,1
2807,ماندگار,ADJ,1
2808,اقدامی,NOUN,3
2809,جسورانه,ADJ,1
2810,نگرش,NOUN,2
2811,نحوهٔ,NOUN,2
2812,خردمندانه,ADJ,1
2813,پروسهٔ,NOUN,1
2814,زمانی,ADJ,2
2815,بحران,NOUN,4
2816,تأخیر,NOUN,2
2817,انداخت,VERB,3
2818,تغییرات,NOUN,1
2819,ضرر,NOUN,4
2820,بدنهٔ,NOUN,1
2821,رشتهٔ,NOUN,1
2822,زده,VERB,16
2823,اموری,NOUN,2
2824,موجب,NOUN,1
2825,ایذاء,NOUN,1
2826,استعمال,NOUN,1
2827,ترقه,NOUN,1
2828,خرید,NOUN,5
2829,جایز,ADJ,1
2830,لذا,ADV,5
2831,فرمایید,VERB,1
2832,شرکتها,NOUN,1
2833,صنوف,NOUN,1
2834,تحویل,NOUN,5
2835,غرفه‌های,NOUN,1
2836,مردادماه,PROPN,1
2837,مستقر,ADJ,3
2838,معرفی,NOUN,3
2839,فرمایند,VERB,1
2840,معنوی,ADJ,2
2841,معنا,NOUN,4
2842,صف,NOUN,1
2843,بخشی,NOUN,5
2844,سایه,NOUN,3
2845,می‌خوانیم,VERB,4
2846,سایه‌ها,NOUN,1
2847,پرسه,NOUN,2
2848,خانه,NOUN,8
2849,اعتقاد,NOUN,5
2850,سامی,PROPN,1
2851,مبیض,PROPN,1
2852,سردبیر,NOUN,9
2853,مجلهٔ,PROPN,1
2854,فورورد,PROPN,1
2855,انگلیسی,NOUN,2
2856,دمشق,PROPN,2
2857,هرگز,ADV,10
2858,نمی‌تواند,VERB,5
2859,عراقی,NOUN,2
2860,پرهرج‌ومرج,ADJ,1
2861,مسلح,ADJ,1
2862,افراط‌گری,NOUN,1
2863,تبلیغ,NOUN,3
2864,داوطلب,ADJ,1
2865,ایمنی,NOUN,1
2866,سوگواری,NOUN,2
2867,بهره‌گیری,NOUN,3
2868,همزمان,ADJ,6
2869,فرارسیدن,NOUN,2
2870,تاسوعای,PROPN,1
2871,یادوارهٔ,NOUN,1
2872,حماسه‌آفرینی,NOUN,1
2873,سرور,NOUN,1
2874,شهدا,NOUN,4
2875,مجاهدین,NOUN,1
2876,فی‌سبیل‌الله,ADJ,1
2877,اباعبدالله,PROPN,1
2878,الحسین,PROPN,1
2879,یاران,NOUN,1
2880,پیکارگر,ADJ,1
2881,رایزنی,NOUN,2
2882,سفارت,PROPN,1
2883,قطر,PROPN,1
2884,شنبه,NOUN,2
2885,پنجم,NOUN,3
2886,دی‌ماه,PROPN,2
2887,برپایی,NOUN,2
2888,مشهدی‌ها,NOUN,1
2889,موفق,ADJ,3
2890,صعود,NOUN,1
2891,چندپله‌ای,ADJ,1
2892,مرحله,NOUN,2
2893,رقابت‌ها,NOUN,3
2894,نوشاد,NOUN,1
2895,عالمیان,NOUN,1
2896,صدرنشین,ADJ,1
2897,دیدار,NOUN,2
2898,بسکتبال,NOUN,1
2899,باشگاه‌های,NOUN,1
2900,شبیه,ADP,2
2901,چون,SCONJ,10
2902,پتروشیمی,PROPN,1
2903,صبامهر,PROPN,1
2904,برگزارکنندهٔ,ADJ,1
2905,7پله‌ای,ADJ,1
2906,تأیید,NOUN,3
2907,مس,PROPN,1
2908,توزین‌الکتریک,PROPN,1
2909,کاشان,PROPN,1
2910,پلی‌آف,NOUN,1
2911,تعیین,NOUN,5
2912,رده‌های,NOUN,2
2913,هشتم,ADJ,1
2914,چنین,DET,18
2915,اعتبار,NOUN,4
2916,کمی,ADJ,4
2917,موقعیتی,NOUN,2
2918,250,NUM,1
2919,مدال,NOUN,1
2920,آن,NOUN,1
2921,کردیم,VERB,12
2922,می‌رسد,VERB,5
2923,درخواست,NOUN,4
2924,مشاور,NOUN,2
2925,امنیتی,ADJ,5
2926,ریاست,NOUN,4
2927,جمهوری,NOUN,4
2928,استراتژیست‌های,NOUN,1
2929,تلقین,NOUN,1
2930,دویست,NUM,1
2931,انگلیسی‌ها,NOUN,1
2932,همچنان,ADV,4
2933,نفوذ,NOUN,1
2934,خلیج,PROPN,2
2935,اروندرود,PROPN,2
2936,1386,NOUN,2
2937,توقیف,NOUN,9
2938,گشتی,ADJ,1
2939,آب‌های,NOUN,1
2940,سرزمینی,ADJ,1
2941,جنجال,NOUN,2
