,word,POS,count
3022,snahy,NOUN,2
3023,stretávali,VERB,1
3024,úsilím,NOUN,1
3025,prítomnosti,NOUN,2
3026,novgorodcov,PROPN,2
3027,svedčia,VERB,6
3028,typické,ADJ,1
3029,kosoštvorcové,ADJ,1
3030,kosoštvorec,NOUN,1
3031,zeme,NOUN,5
3032,oblasťou,NOUN,1
3033,zavoločie,PROPN,1
3034,pobaltia,PROPN,1
3035,pochádzajú,VERB,1
3036,tvaru,NOUN,1
3037,zvané,ADJ,1
3038,vlčí,ADJ,2
3039,zub,NOUN,4
3040,týka,VERB,3
3041,vzťahov,NOUN,2
3042,podmanených,ADJ,1
3043,ugro,X,1
3044,fínskych,ADJ,1
3045,plemien,NOUN,3
3046,formálne,ADV,1
3047,podriadené,ADJ,2
3048,kmene,NOUN,1
3049,zachovávali,VERB,1
3050,značnú,ADJ,1
3051,dávku,NOUN,1
3052,nezávislosti,NOUN,1
3053,ďalším,ADJ,2
3054,dôkazom,NOUN,1
3055,samosprávy,NOUN,1
3056,paralelná,ADJ,1
3057,novgorodského,ADJ,3
3058,vodského,ADJ,1
3059,daňového,ADJ,1
3060,okruhu,NOUN,2
3061,koporí,PROPN,1
3062,súžitie,NOUN,1
3063,etník,NOUN,1
3064,fungovalo,VERB,1
3065,princípe,NOUN,1
3066,spoločenstiev,NOUN,2
3067,zložky,NOUN,1
3068,slobodne,ADV,1
3069,existovali,VERB,2
3070,ovplyvňovali,VERB,1
3071,miešali,VERB,1
3072,splývali,VERB,1
3073,touto,DET,1
3074,syntézou,NOUN,1
3075,môžme,VERB,2
3076,mnohé,ADJ,1
3077,osobitosti,NOUN,1
3078,hospodárskeho,ADJ,1
3079,hoci,SCONJ,6
3080,šlo,VERB,1
3081,pskova,PROPN,1
3082,novgorodu,PROPN,1
3083,napriek,ADP,6
3084,tvorilo,VERB,1
3085,územie,NOUN,1
3086,zhruba,PART,4
3087,flandersko,PROPN,1
3088,najstaršou,ADJ,1
3089,časťou,NOUN,1
3090,hradisko,NOUN,2
3091,krom,PROPN,1
3092,pskovských,ADJ,1
3093,zajace,NOUN,2
3094,objavené,ADJ,1
3095,gdovskej,ADJ,1
3096,mohyle,NOUN,1
3097,zajac,NOUN,1
3098,mohol,VERB,6
3099,vykladaný,ADJ,1
3100,jednak,CCONJ,5
3101,symbol,NOUN,2
3102,plodnosti,NOUN,2
3103,spájame,VERB,1
3104,noc,NOUN,6
3105,vyobrazenia,NOUN,2
3106,zajacov,NOUN,1
3107,vajíčkami,NOUN,1
3108,nemci,PROPN,1
3109,sviatku,NOUN,1
3110,hľadajú,VERB,1
3111,záhrade,NOUN,1
3112,vajíčka,NOUN,1
3113,ukryté,ADJ,1
3114,veľkonočným,ADJ,1
3115,zajacom,NOUN,1
3116,vŕšok,NOUN,1
3117,ktorom,DET,5
3118,zrejme,PART,17
3119,nachádzalo,VERB,1
3120,uvedené,ADJ,3
3121,komplexy,NOUN,1
3122,vyznačujú,VERB,1
3123,osídlením,NOUN,1
3124,slovanov,PROPN,1
3125,inými,DET,1
3126,etnikami,NOUN,1
3127,tvrdošijným,ADJ,1
3128,zachovávaním,NOUN,1
3129,archaických,ADJ,2
3130,prežitkov,NOUN,1
3131,rodového,ADJ,1
3132,zriadenia,NOUN,1
3133,mestá,NOUN,2
3134,čisto,ADV,1
3135,slovanskými,ADJ,1
3136,sídlami,NOUN,1
3137,určenými,ADJ,1
3138,pacifikáciu,NOUN,1
3139,christianizáciu,NOUN,1
3140,kolonizovaných,ADJ,1
3141,jaroslavovom,ADJ,1
3142,víťazstve,NOUN,3
3143,položený,ADJ,1
3144,novgorodských,ADJ,2
3145,výsad,NOUN,1
3146,ktorí,DET,18
3147,novgorodcom,PROPN,1
3148,garantujú,VERB,1
3149,kniežacími,ADJ,1
3150,družiníkmi,NOUN,1
3151,varjagmi,PROPN,1
3152,no,CCONJ,17
3153,zabezpečujú,VERB,1
3154,kniežaciu,ADJ,1
3155,družinu,NOUN,1
3156,ľudom,NOUN,2
3157,výsady,NOUN,1
3158,sice,CCONJ,1
3159,formu,NOUN,1
3160,udeľovanej,ADJ,1
3161,listiny,NOUN,5
3162,skutočnosti,NOUN,8
3163,zmluvný,ADJ,1
3164,zápis,NOUN,1
3165,tvoriaci,ADJ,1
3166,kostru,NOUN,1
3167,najstaršej,ADJ,2
3168,pravdy,PROPN,2
3169,narušená,ADJ,1
3170,klasická,ADJ,1
3171,štruktúra,NOUN,1
3172,ruského,ADJ,1
3173,oddeleným,ADJ,1
3174,posadom,NOUN,1
3175,hradiskom,NOUN,1
3176,novgorode,PROPN,9
3177,javom,NOUN,1
3178,hrebeňov,NOUN,1
3179,hrebene,NOUN,1
3180,prvotnej,ADJ,1
3181,funkcie,NOUN,2
3182,síl,NOUN,2
3183,ochrannú,ADJ,1
3184,krížik,NOUN,1
3185,zakončujúci,ADJ,1
3186,ihlicu,NOUN,1
3187,mosadze,NOUN,1
3188,bronzová,ADJ,1
3189,čaša,NOUN,1
3190,zdobená,ADJ,1
3191,rúčkou,NOUN,1
3192,vtáčikom,NOUN,1
3193,pripomína,VERB,3
3194,uctievanie,NOUN,1
3195,vtákov,NOUN,1
3196,karelský,ADJ,1
3197,poľovník,NOUN,1
3198,zabil,VERB,2
3199,vtáka,NOUN,2
3200,čakalo,VERB,1
3201,nešťastie,NOUN,1
3202,fungoval,VERB,1
3203,orol,NOUN,1
3204,predok,NOUN,1
3205,ochranca,NOUN,4
3206,zobrazenia,NOUN,1
3207,dračích,ADJ,1
3208,papúľ,NOUN,1
3209,pamiatkach,NOUN,1
3210,1966,NUM,1
3211,vykopávkach,NOUN,1
3212,iľjinskom,ADJ,1
3213,rajóne,NOUN,1
3214,nájdený,ADJ,2
3215,stredný,ADJ,1
3216,trám,NOUN,1
3217,tlamou,NOUN,1
3218,draka,NOUN,1
3219,nález,NOUN,5
3220,vykopávok,NOUN,1
3221,1960,NUM,1
3222,iľjinej,ADJ,1
3223,ulice,NOUN,1
3224,rituálne,ADV,1
3225,pochovaný,ADJ,1
3226,kôň,NOUN,1
3227,okolo,ADP,26
3228,pohrebnej,ADJ,1
3229,jamy,NOUN,1
3230,stĺpov,NOUN,1
3231,stavebnú,ADJ,1
3232,obetu,NOUN,2
3233,priebeh,NOUN,1
3234,možné,ADJ,3
3235,zrekonštruovať,VERB,1
3236,obradom,NOUN,1
3237,samotným,ADJ,1
3238,postavené,ADJ,1
3239,obetisko,NOUN,1
3240,pôdorysom,NOUN,1
3241,štvoruholníka,NOUN,1
3242,štyrmi,NUM,3
3243,stĺpmi,NOUN,1
3244,rohoch,NOUN,1
3245,stĺpy,NOUN,1
3246,spojené,ADJ,1
3247,prútím,NOUN,1
3248,žrďovinou,NOUN,1
3249,nasledovala,VERB,1
3250,veselá,ADJ,1
3251,hostina,NOUN,1
3252,slávnostných,ADJ,1
3253,obradoch,NOUN,1
3254,niesol,VERB,1
3255,najuznávanejší,ADJ,1
3256,člen,NOUN,1
3257,grifon,NOUN,1
3258,pazúroch,NOUN,1
3259,štyri,NUM,12
3260,púčky,NOUN,1
3261,vyjadruje,VERB,2
3262,všadeprítomnosť,NOUN,1
3263,grifony,NOUN,1
3264,zapriahnuté,ADJ,1
3265,nebeských,ADJ,1
3266,záprahoch,ADJ,1
3267,božstiev,NOUN,1
3268,fungovali,VERB,1
3269,zjednotitelia,NOUN,1
3270,neba,NOUN,2
3271,sporná,ADJ,1
3272,funkcia,NOUN,1
3273,nachádzaných,ADJ,1
3274,zobrazení,NOUN,2
3275,ľudí,NOUN,14
3276,idolčeky,NOUN,1
3277,vzniklo,VERB,2
3278,chlpatosti,NOUN,1
3279,silných,ADJ,1
3280,mužov,NOUN,1
3281,vodcov,NOUN,1
3282,nefigurálneho,ADJ,1
3283,charakteru,NOUN,2
3284,hlinených,ADJ,1
3285,kraslíc,NOUN,1
3286,železného,ADJ,1
3287,kľúča,NOUN,1
3288,visiaceho,ADJ,1
3289,zámku,NOUN,1
3290,súvisieť,VERB,1
3291,spomenutou,ADJ,1
3292,ochrannou,ADJ,1
3293,funkciou,NOUN,1
3294,zaujímavú,ADJ,2
3295,skupinu,NOUN,1
3296,tvoria,VERB,1
3297,rastlinnými,ADJ,1
3298,motívmi,NOUN,1
3299,výhonkov,NOUN,1
3300,mriežka,NOUN,1
3301,kosoštvorcov,NOUN,1
3302,novgorodské,ADJ,2
3303,brezové,ADJ,2
3304,uznávané,ADJ,1
3305,neoceniteľný,ADJ,1
3306,prameň,NOUN,1
3307,poznanie,NOUN,2
3308,stredovekom,ADJ,2
3309,obdobia,NOUN,2
3310,pochádza,VERB,1
3311,šestnásť,NUM,2
3312,kusov,NOUN,2
3313,takýchto,DET,3
3314,listín,NOUN,1
3315,datovaný,ADJ,1
3316,polovicou,NOUN,1
3317,trinásteho,ADJ,1
3318,unikátny,ADJ,1
3319,brezovej,ADJ,1
3320,karelčine,NOUN,2
3321,využitím,NOUN,1
3322,abecedy,NOUN,1
3323,listina,NOUN,1
3324,šesťsto,NUM,2
3325,staršia,ADJ,1
3326,než,SCONJ,9
3327,iné,ADJ,1
3328,písomných,ADJ,1
3329,pamiatok,NOUN,1
3330,šíp,NOUN,2
3331,bohu,NOUN,2
3332,trestajúci,ADJ,1
3333,boh,NOUN,3
3334,ním,PRON,10
3335,vládne,VERB,1
3336,skúmané,ADJ,1
3337,nápisy,NOUN,3
3338,najstaršom,ADJ,1
3339,novgorodskom,ADJ,2
3340,chráme,NOUN,1
3341,neobyčajne,ADV,2
3342,cenným,ADJ,1
3343,prameňom,NOUN,1
3344,b,X,2
3345,autografy,NOUN,2
3346,obsahujúce,ADJ,1
3347,píšuceho,ADJ,1
3348,nadpisy,NOUN,1
3349,99,NUM,1
3350,odtlačené,ADJ,1
3351,matríc,NOUN,1
3352,plastelíny,NOUN,1
3353,architektonickej,ADJ,1
3354,hliny,NOUN,1
3355,štyridsať,NUM,1
3356,odliatkov,NOUN,1
3357,poslaných,ADJ,1
3358,moskvy,PROPN,1
3359,skúmal,VERB,1
3360,ščepkin,PROPN,1
3361,autor,NOUN,2
3362,pôvodne,ADV,2
3363,nachádzal,VERB,2
3364,freske,NOUN,1
3365,severozápadnej,ADJ,1
3366,veže,NOUN,2
3367,druhý,ADJ,12
3368,tretí,ADJ,4
3369,riadok,NOUN,1
3370,dávajú,VERB,1
3371,sežir,PROPN,1
3372,nápis,NOUN,1
3373,vcelku,ADV,3
3374,nadobúda,VERB,1
3375,kríža,NOUN,2
3376,umiestnený,ADJ,1
3377,rímse,NOUN,2
3378,okien,NOUN,2
3379,ústrednej,ADJ,1
3380,kupoly,NOUN,1
3381,riadky,NOUN,2
3382,kosťu,PROPN,1
3383,vojatu,PROPN,1
3384,schematicky,ADV,1
3385,načrtnutými,ADJ,1
3386,krížmi,NOUN,1
3387,č,X,7
3388,39,NUM,1
3389,40,NUM,1
3390,41,NUM,1
3391,sústredené,ADJ,1
3392,krížov,NOUN,1
3393,petrovi,PROPN,3
3394,tvorjata,PROPN,1
3395,list,NOUN,5
3396,spolupracovníkov,NOUN,1
3397,c,X,2
3398,krátkosť,NOUN,1
3399,úryvkovitosť,NOUN,1
3400,nedajú,VERB,1
3401,podrobiť,VERB,1
3402,podrobnejšej,ADJ,1
3403,analýze,NOUN,2
3404,otázne,ADJ,1
3405,komu,PRON,2
3406,osem,NUM,2
3407,riadkov,NOUN,2
3408,nasledujúci,ADJ,2
3409,silne,ADV,1
3410,poškodený,ADJ,1
3411,amen,INTJ,3
3412,vypitie,NOUN,1
3413,čaše,NOUN,1
3414,vína,NOUN,1
3415,schodisku,NOUN,2
3416,chrámu,NOUN,2
3417,obrady,NOUN,1
3418,pohanských,ADJ,4
3419,kolektívnych,ADJ,1
3420,hostín,NOUN,1
3421,bratčín,NOUN,1
3422,vedie,VERB,2
3423,pochybnosti,NOUN,2
3424,pevnosti,NOUN,1
3425,náboženského,ADJ,1
3426,presvedčenia,NOUN,2
3427,nikolu,PROPN,1
3428,pečatí,NOUN,2
3429,určiť,VERB,2
3430,autorstvo,NOUN,1
3431,pravosť,NOUN,1
3432,vzniku,NOUN,5
3433,dokumentu,NOUN,1
3434,dopĺňajú,VERB,1
3435,informácie,NOUN,2
3436,výskumníkom,NOUN,1
3437,zaoberajúcim,ADJ,1
3438,novgorodskými,ADJ,1
3439,pečaťami,NOUN,2
3440,p,PROPN,2
3441,lichačev,PROPN,2
3442,1917,NUM,1
3443,objavil,VERB,2
3444,zber,NOUN,1
3445,uskutočňoval,VERB,1
3446,pomocou,ADP,1
3447,siete,NOUN,1
3448,platených,ADJ,1
3449,agentov,NOUN,1
3450,n,PROPN,4
3451,autorom,NOUN,2
3452,prvých,ADJ,3
3453,teoretických,ADJ,1
3454,prác,NOUN,2
3455,uvedených,ADJ,2
3456,pečatiach,NOUN,1
3457,a,PRON,1
3458,vyznačuje,VERB,1
3459,chaotickosťou,NOUN,1
3460,usporiadania,NOUN,2
3461,atribútov,NOUN,1
3462,obrázku,NOUN,1
3463,domnienka,NOUN,1
3464,samotnej,ADJ,1
3465,kňažnej,NOUN,1
3466,pečati,NOUN,1
3467,mýlna,ADJ,1
3468,líci,NOUN,1
3469,ruža,NOUN,1
3470,lupienkami,NOUN,1
3471,obkolesená,ADJ,2
3472,zložitou,ADJ,1
3473,dekoratívnou,ADJ,1
3474,obrubou,NOUN,1
3475,rube,NOUN,3
3476,postava,NOUN,5
3477,vladárskou,ADJ,1
3478,korunou,NOUN,2
3479,kopiou,NOUN,1
3480,štítom,NOUN,1
3481,zrkadlovým,ADJ,1
3482,gréckym,ADJ,1
3483,nápisom,NOUN,2
3484,dimitrij,PROPN,1
3485,kríž,NOUN,1
3486,bodkami,NOUN,1
3487,prekrížení,NOUN,1
3488,zasiate,ADJ,1
3489,pole,NOUN,1
3490,pečať,NOUN,2
3491,nájdená,ADJ,1
3492,1962,NUM,1
3493,dmitrij,PROPN,1
3494,solúnsky,PROPN,1
3495,4,NUM,4
3496,našla,VERB,9
3497,exemplároch,NOUN,1
3498,korune,NOUN,1
3499,insígniami,NOUN,1
3500,rukách,NOUN,1
3501,podobnosť,NOUN,3
3502,5,NUM,3
3503,patriacimi,ADJ,1
3504,izjaslavovým,ADJ,1
3505,svjatopolkovi,PROPN,1
3506,vsevolodovi,PROPN,1
3507,datácia,NOUN,1
3508,pečate,NOUN,3
3509,hypotetického,ADJ,1
3510,predpokladu,NOUN,1
3511,izjaslavovej,ADJ,1
3512,vlády,NOUN,5
3513,1052,NUM,1
3514,1054,NUM,1
3515,existujú,VERB,2
3516,rôzne,ADJ,1
3517,prvýkrát,ADV,2
3518,vyskytuje,VERB,1
3519,jaroslavovho,ADJ,1
3520,námestníctva,NOUN,1
3521,vylúčená,ADJ,1
3522,možnosť,NOUN,2
3523,všemocného,ADJ,1
3524,vodného,ADJ,1
3525,jaštera,NOUN,2
3526,vládca,NOUN,1
3527,prevzal,VERB,2
3528,atribúty,NOUN,2
3529,vládcu,NOUN,2
3530,symbolika,NOUN,2
3531,kniežacieho,ADJ,1
3532,znaku,NOUN,1
3533,znak,NOUN,2
3534,vykladať,VERB,1
3535,zobrazenie,NOUN,1
3536,roztiahnutými,ADJ,1
3537,krídlami,NOUN,1
3538,hlavou,NOUN,10
3539,vysunutou,ADJ,1
3540,dopredu,ADV,1
3541,rozlíšiť,VERB,1
3542,viacero,NUM,6
3543,sfragistických,ADJ,1
3544,typov,NOUN,1
3545,kniežacou,ADJ,1
3546,čiapkou,NOUN,1
3547,držiacou,ADJ,1
3548,druhého,ADJ,2
3549,posadnikov,NOUN,2
3550,zoznamu,NOUN,1
3551,prvom,ADJ,6
3552,letopise,NOUN,1
3553,mladšieho,ADJ,1
3554,vydania,NOUN,1
3555,nazýval,VERB,1
3556,zavid,PROPN,1
3557,vzývajúcou,ADJ,1
3558,formulou,NOUN,1
3559,staroruštine,NOUN,1
3560,zlý,ADJ,2
3561,stav,NOUN,2
3562,znemožňuje,VERB,1
3563,podrobnejšiu,ADJ,1
3564,pramene,NOUN,2
3565,celoruskej,ADJ,1
3566,proveniencie,NOUN,2
3567,kvôli,ADP,6
3568,nutnosti,NOUN,1
3569,lepšieho,ADJ,1
3570,uchopenia,NOUN,1
3571,potrebné,ADJ,1
3572,vopred,ADV,2
3573,akého,DET,1
3574,budeme,AUX,9
3575,skúmať,VERB,1
3576,túto,DET,1
3577,zabezpečiť,VERB,1
3578,kapitol,NOUN,2
3579,pokúsime,VERB,2
3580,prieskum,NOUN,1
3581,problematiky,NOUN,1
3582,celoruskom,ADJ,1
3583,rámci,NOUN,3
3584,odhliadnuc,VERB,1
3585,jemnejších,ADJ,1
3586,miestnych,ADJ,1
3587,odlišností,NOUN,1
3588,kapitoly,NOUN,3
3589,vytvoria,VERB,1
3590,protiváhu,NOUN,1
3591,hlboko,ADV,3
3592,miestne,ADV,1
3593,ukotveného,ADJ,1
3594,archeologicko,X,1
3595,historického,ADJ,1
3596,prehľadu,NOUN,1
3597,predkladajú,VERB,1
3598,zorný,ADJ,1
3599,uhol,NOUN,1
3600,skúmanú,ADJ,1
3601,tému,NOUN,3
3602,prírodného,ADJ,2
3603,polyteizmu,NOUN,2
3604,pateriku,PROPN,2
3605,kyjevsko,X,1
3606,pečerského,ADJ,1
3607,kláštora,NOUN,3
3608,1220,NUM,1
3609,1230,NUM,1
3610,polikarpa,PROPN,1
3611,igumenovi,NOUN,1
3612,pečorského,ADJ,1
3613,akindinovi,PROPN,1
3614,1226,NUM,1
3615,nikita,PROPN,1
3616,texte,NOUN,1
3617,uvádzané,ADJ,1
3618,stáva,VERB,5
3619,novgorodským,ADJ,1
3620,biskupom,NOUN,2
3621,pozostáva,VERB,1
3622,krátkych,ADJ,1
3623,pasáží,NOUN,1
3624,mníchoch,NOUN,1
3625,neopakovateľným,ADJ,1
3626,preplieta,VERB,1
3627,fantastika,NOUN,1
3628,reálnym,ADJ,1
3629,videním,NOUN,1
3630,správaní,NOUN,1
3631,mníchov,NOUN,2
3632,samých,DET,1
3633,hra,NOUN,1
3634,nástroje,NOUN,1
3635,vozy,NOUN,1
3636,prostriedok,NOUN,1
3637,prekonávanie,NOUN,1
3638,vzdialeností,NOUN,1
3639,svedčiť,VERB,1
3640,narážke,NOUN,1
3641,potulných,ADJ,1
3642,hudcov,NOUN,1
3643,igricov,NOUN,1
3644,chápaní,ADJ,1
3645,celoeurópskom,ADJ,1
3646,elementy,NOUN,1
3647,rušiace,ADJ,1
3648,zabehaný,ADJ,1
3649,poriadok,NOUN,1
3650,takýmito,DET,1
3651,duchmi,NOUN,1
3652,môžu,VERB,1
3653,medvede,NOUN,1
3654,vlky,NOUN,1
3655,jelene,NOUN,1
3656,orly,NOUN,1
3657,sovy,NOUN,1
3658,vrany,NOUN,1
3659,sprievodcovia,NOUN,1
3660,samojedov,PROPN,3
3661,slúžia,VERB,1
3662,hranostaj,NOUN,1
3663,tieto,DET,13
3664,nápadne,ADV,3
3665,podobné,ADJ,6
3666,funkcii,NOUN,3
3667,kléru,NOUN,1
3668,kláštoroch,NOUN,3
3669,útulky,NOUN,1
3670,chorých,NOUN,1
3671,kláštorní,ADJ,1
3672,lekári,NOUN,1
3673,spadali,VERB,1
3674,kompetencie,NOUN,1
3675,cirkevného,ADJ,11
3676,práva,NOUN,12
3677,taktáto,DET,1
3678,blízkosť,NOUN,1
3679,funkcií,NOUN,2
3680,ľahkej,ADJ,1
3681,zameniteľnosti,NOUN,1
3682,šamana,NOUN,2
3683,mnícha,NOUN,2
3684,dvojtvárnosť,NOUN,1
3685,trickstera,NOUN,1
3686,súvisí,VERB,1
3687,celkovým,ADJ,1
3688,dualizmom,NOUN,1
3689,prítomným,ADJ,1
3690,bieli,ADJ,1
3691,šamani,NOUN,2
3692,spájaní,ADJ,1
3693,nebeskými,ADJ,1
3694,silami,NOUN,2
3695,svetom,NOUN,2
3696,hore,ADV,5
3697,čierni,ADJ,1
3698,zviazaní,ADJ,1
3699,podsvetím,NOUN,1
3700,dôležitejším,ADJ,1
3701,znakom,NOUN,3
3702,kategórií,NOUN,1
3703,úspech,NOUN,2
3704,činov,NOUN,1
3705,nezávisí,VERB,1
3706,akú,DET,3
3707,prinesú,VERB,1
3708,akom,DET,1
3709,vzťahu,NOUN,1
3710,sami,DET,2
3711,bohmi,NOUN,1
3712,tj,X,1
3713,schopností,NOUN,1
3714,spomínaní,ADJ,2
3715,suzdaľskí,ADJ,1
3716,volchvi,NOUN,2
3717,zjavujú,VERB,2
3718,práve,PART,5
3719,čase,NOUN,8
3720,neúrody,NOUN,1
3721,pomohli,VERB,2
3722,zahnať,VERB,1
3723,vznik,NOUN,2
3724,charakter,NOUN,3
3725,štatútu,NOUN,2
3726,nezachoval,VERB,1
3727,rozvíjajúcej,ADJ,1
3728,základe,NOUN,4
3729,1100,NUM,1
3730,vytvorený,ADJ,2
3731,štatút,NOUN,1
3732,stal,VERB,5
3733,základným,ADJ,1
3734,archetypom,NOUN,1
3735,neskoršie,ADJ,1
3736,odpisy,NOUN,1
3737,novodobú,ADJ,1
3738,vedu,NOUN,2
3739,objavená,ADJ,1
3740,1773,NUM,1
3741,archangeľsku,PROPN,1
3742,krestininom,PROPN,1
3743,zborníku,NOUN,1
3744,polovice,NOUN,4
3745,16,NUM,2
3746,pozrime,VERB,1
3747,statí,NOUN,1
3748,relevantné,ADJ,1
3749,state,NOUN,1
3750,17,NUM,2
3751,28,NUM,2
3752,duchovné,ADJ,1
3753,osoby,NOUN,1
3754,ideálnymi,ADJ,1
3755,parlamenármi,NOUN,1
3756,dobových,ADJ,1
3757,predstáv,NOUN,3
3758,osobitnú,ADJ,1
3759,boha,NOUN,1
3760,zamieňanie,NOUN,1
3761,toporov,NOUN,1
3762,poriskom,NOUN,2
3763,čiastočne,ADV,3
3764,vysunutým,ADJ,1
3765,bojovne,ADV,1
3766,protipohanskú,ADJ,1
3767,duchovní,NOUN,1
3768,netešia,VERB,1
3769,úcte,NOUN,1
3770,ohováraní,ADJ,1
3771,nevoľníkmi,NOUN,1
3772,mučení,ADJ,1
3773,zabíjaní,ADJ,1
3774,ohlasy,NOUN,1
3775,splývania,NOUN,1
3776,zachovali,VERB,2
3777,neoficiálnom,ADJ,1
3778,podaní,NOUN,1
3779,legiend,NOUN,1
3780,príbehov,NOUN,1
3781,tradovaných,ADJ,1
3782,generácie,NOUN,1
3783,zachytených,ADJ,1
3784,nestoja,VERB,1
3785,opozícií,NOUN,1
3786,rovine,NOUN,1
3787,zástupcom,NOUN,1
3788,orgánov,NOUN,1
3789,svetských,ADJ,1
3790,vrstvy,NOUN,2
3791,stelesňujúce,ADJ,1
3792,štátnu,ADJ,1
3793,moc,NOUN,6
3794,zastávali,VERB,1
3795,postoj,NOUN,2
3796,odlišný,ADJ,1
3797,čoho,PRON,2
3798,najpregnantnejším,ADJ,1
3799,prejavom,NOUN,1
3800,kódex,NOUN,4
3801,svetského,ADJ,1
3802,ruská,ADJ,2
3803,pravda,PROPN,1
3804,väčšiny,NOUN,1
3805,letopisov,NOUN,1
3806,rozprávanie,PROPN,1
3807,dávnych,ADJ,1
3808,časoch,NOUN,1
3809,dielo,NOUN,1
3810,vznikalo,VERB,1
3811,postupne,ADV,6
3812,konca,NOUN,7
3813,počiatku,NOUN,1
3814,12,NUM,2
3815,letopis,NOUN,2
3816,paralelou,NOUN,1
3817,cyklu,NOUN,1
3818,bylín,NOUN,1
3819,vladimírovi,PROPN,1
3820,druhou,ADJ,2
3821,vrstvou,NOUN,1
3822,1037,NUM,2
3823,1039,NUM,1
3824,skladal,VERB,1
3825,odlišných,ADJ,1
3826,bezprostredne,ADV,1
3827,skúmanou,ADJ,1
3828,pasážou,NOUN,1
3829,nasleduje,VERB,3
3830,založení,NOUN,1
3831,sofie,PROPN,1
3832,polock,PROPN,2
3833,udalosť,NOUN,2
3834,briačeslava,PROPN,1
3835,nástup,NOUN,2
3836,syna,NOUN,1
3837,posilňuje,VERB,1
3838,určité,ADJ,1
3839,črty,NOUN,1
3840,neobvyklých,ADJ,1
3841,až,SCONJ,4
3842,nadprirodzených,ADJ,1
3843,polôh,ADJ,1
3844,vseslav,PROPN,2
3845,vyvolencom,NOUN,1
3846,kresťanského,ADJ,2
3847,kronikára,NOUN,1
3848,temných,ADJ,1
3849,1071,NUM,1
3850,vsunuté,ADJ,1
3851,pasážami,NOUN,1
3852,volchvoch,NOUN,2
3853,beloozere,PROPN,2
3854,čudská,ADJ,1
3855,obývaná,ADJ,1
3856,plemenom,NOUN,2
3857,baltskej,ADJ,1
3858,predkami,NOUN,1
3859,dnešných,ADJ,1
3860,estóncov,PROPN,2
3861,duchovia,NOUN,1
3862,nechcú,VERB,1
3863,boja,VERB,1
3864,novgorodec,PROPN,1
3865,akže,SCONJ,2
3866,umierajú,VERB,1
3867,vaši,DET,1
3868,vynášaní,ADJ,1
3869,idú,VERB,2
3870,našim,DET,1
3871,priepasti,NOUN,1
3872,1091,NUM,2
3873,ostatkami,NOUN,1
3874,feodosija,PROPN,1
3875,vpádom,NOUN,1
3876,polovcov,PROPN,1
3877,zrodu,NOUN,2
3878,volchva,NOUN,2
3879,predstave,NOUN,1
3880,vtedajších,ADJ,1
3881,akýmsi,DET,2
3882,mikrokozmom,NOUN,1
3883,samým,DET,1
3884,osebe,ADV,1
3885,prepracovaným,ADJ,2
3886,systémom,NOUN,1
3887,magickej,ADJ,1
3888,obrany,NOUN,1
3889,zlými,ADJ,1
3890,vonku,ADV,6
3891,objavenie,NOUN,1
3892,polocku,PROPN,1
3893,sucho,NOUN,1
3894,polovci,PROPN,1
3895,priestor,NOUN,1
3896,krajný,ADJ,1
3897,severovýchod,NOUN,1
3898,vplyvu,NOUN,3
3899,kyjevskej,ADJ,1
3900,obývaný,ADJ,1
3901,popis,NOUN,1
3902,novgorodcom,NOUN,1
3903,gorjatom,PROPN,1
3904,rogovičom,PROPN,1
3905,tak,CCONJ,12
3906,období,NOUN,9
3907,stretávame,VERB,2
3908,uctievaním,NOUN,1
3909,bohov,NOUN,2
3910,novom,ADJ,1
3911,rúchu,NOUN,1
3912,prítomný,ADJ,1
3913,panteon,NOUN,1
3914,vladimírovej,ADJ,1
3915,pohanskej,ADJ,1
3916,predĺženým,ADJ,1
3917,škandinávií,PROPN,1
3918,predmetom,NOUN,1
3919,symbolizujúcim,ADJ,1
3920,hromy,NOUN,1
3921,vrhajúceho,ADJ,1
3922,thora,PROPN,1
3923,stotožňovaná,ADJ,1
3924,mokošou,PROPN,1
3925,bohyňou,NOUN,1
3926,viacerých,NUM,4
3927,nadobúdala,VERB,1
3928,podôb,NOUN,2
3929,velesa,PROPN,1
3930,vlasij,PROPN,1
3931,dobytka,NOUN,1
3932,pritom,CCONJ,1
3933,remeslo,NOUN,1
3934,kováčske,ADJ,1
3935,spájané,ADJ,1
3936,magickými,ADJ,1
3937,šamanskými,ADJ,1
3938,praktikami,NOUN,1
3939,kováč,NOUN,2
3940,šaman,NOUN,2
3941,rodu,NOUN,1
3942,jakutské,ADJ,1
3943,príslovie,NOUN,1
3944,kult,NOUN,2
3945,spájal,VERB,1
3946,poseidóna,PROPN,1
3947,kulte,NOUN,1
3948,spomenuté,ADJ,2
3949,rúčky,NOUN,1
3950,čiaš,NOUN,1
3951,vnútorný,ADJ,1
3952,zmysel,NOUN,4
3953,kresťanstva,NOUN,1
3954,zostal,VERB,1
3955,väčšine,NOUN,1
3956,predmongolskej,ADJ,1
3957,cudzí,ADJ,1
3958,svetská,ADJ,1
3959,vládnúcej,ADJ,1
3960,prestáva,VERB,1
3961,monoteizmus,NOUN,1
3962,vyjadrujúci,ADJ,1
3963,myšlienku,NOUN,2
3964,panovník,NOUN,1
3965,dochádza,VERB,2
3966,revitalizácií,NOUN,1
